   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
   8   18.8   2.5
