   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
   8.0000000e+00   1.8900000e+01   2.9000000e+00
